Method_Name,Method_Type
isPipPressed,assertion
isFinishCalled,assertion
onPlayStateChanged,others
onUpdateProgress,others
onUpdateBufferedProgress,others
onUpdateDuration,others
onPlayCompleted,others
onPreparedStateChanged,others
onVideoSizeChanged,others
onError,others
onBufferingStateChanged,others
onMetadataChanged,others
setCallback,accessor
onAttachedToHost,others
setOnKeyInterceptListener,accessor
setOnActionClickedListener,accessor
onCreateDefaultControlsRow,builder
onCreateDefaultRowPresenter,builder
setPlaybackRowPresenter,accessor
getPlaybackRowPresenter,accessor
setPlaybackRow,accessor
getControlsRow,accessor
getPlayerCallback,accessor
onAttachHostCallback,others
setProgressUpdatingEnabled,accessor
onDetachHostCallback,others
onDetachedFromHost,others
setControlsRow,accessor
onCreateRowPresenter,builder
setControlsOverlayAutoHideEnabled,accessor
setCurrentPosition,accessor
setBufferedPosition,accessor
getPrimaryActionsAdapter,accessor
onCreatePrimaryActions,builder
setPrimaryActionsAdapter,accessor
getSecondaryActionsAdapter,accessor
onCreateSecondaryActions,builder
setSecondaryActionsAdapter,accessor
updateControlsRow,others
previous,others
notifyArrayItemRangeChanged,others
updateProgress,others
updateBufferedProgress,others
syncControlsStateIfNeeded,others
isPrepared,assertion
getPlayerCallbacks,accessor
notifyPlaybackRowChanged,others
getArt,accessor
getSupportedActions,accessor
getMarginEnd,accessor
toggleMoreActions,builder
removeView,others
getChildMarginBiggest,accessor
getChildMarginBigger,accessor
formatTime,accessor
setMax,accessor
setSecondaryProgress,accessor
setLength,accessor
setDrawableByLayerId,accessor
setTotalTimeLong,accessor
setTotalTime,accessor
safeLongToInt,others
getTotalTimeLong,accessor
getTotalTime,accessor
setCurrentTimeLong,accessor
setCurrentTime,accessor
getCurrentTimeLong,accessor
getCurrentTime,accessor
setSecondaryProgressLong,accessor
getSecondaryProgressLong,accessor
getSecondaryProgress,accessor
setMarginEnd,accessor
showMoreActions,others
onUnbindViewHolder,others
getProgressDrawable,accessor
getLeanbackActivity,accessor
initPresenters,others
setup,accessor
getProgressBarManager,accessor
isControlsShown,assertion
isSuggestionsShown,assertion
hideControlsOverlay,others
initializePlayer,others
releasePlayer,others
onViewPaused,others
tickle,others
getVerticalGridView,accessor
isDetached,assertion
onEngineReleased,others
destroyPlayerObjects,others
createPlayerObjects,builder
onEngineInitialized,others
setPlayer,accessor
createPlayer,builder
createPlayerGlue,builder
createSubtitleManager,builder
createDebugManager,builder
createMediaSession,builder
initializePlayerRows,others
initializeGlobalClock,others
initializeGlobalEndingTime,others
setEventListener,accessor
setHost,accessor
setSeekEnabled,accessor
setSeekProvider,accessor
setPlayerView,accessor
getTextComponent,accessor
addTextOutput,others
showDate,others
isGlobalClockEnabled,assertion
isGlobalEndingTimeEnabled,assertion
setActive,accessor
setMediaMetadataProvider,accessor
setQueueNavigator,accessor
onPreviousClicked,others
onNextClicked,others
setControlDispatcher,accessor
isResumed,assertion
dispatchSetPlayWhenReady,accessor
addClassPresenter,others
onRowViewSelected,others
updatePlayerBackground,others
onPlayClicked,others
onPauseClicked,others
onHighQualityClicked,others
onChannelClicked,others
onSubtitlesClicked,others
onPlaylistAddClicked,assertion
onVideoSpeedClicked,others
onSearchClicked,others
onVideoZoomClicked,others
onPipClicked,others
onScreenOffClicked,others
onPlaybackQueueClicked,others
setPlayerRowIndex,accessor
setVideo,accessor
setSubtitle,accessor
getSeekProvider,accessor
setSegments,accessor
resetPlayerState,accessor
openDash,others
openDashUrl,others
openHlsUrl,others
openUrlList,assertion
getPlay,accessor
getSubtitleFormats,accessor
selectFormat,accessor
setResizeMode,accessor
getResizeMode,accessor
setAspectRatio,accessor
isControlsOverlayVisible,assertion
getPlayerRowIndex,accessor
showControlsOverlay,others
isSuggestionsEmpty,assertion
setRepeatActionState,accessor
getRepeatActionState,accessor
setThumbsUpActionState,accessor
setThumbsDownActionState,accessor
setSubscribeActionState,accessor
setDebugInfoActionState,accessor
isShown,assertion
getSubtitleStyles,accessor
setSubtitleStyle,accessor
getSubtitleStyle,accessor
getRepeatButtonState,accessor
isDebugInfoShown,assertion
setRepeatButtonState,accessor
showDebugInfo,others
setDebugButtonState,accessor
setController,accessor
onUpdatePlaybackState,others
removeMessages,others
setPlaybackSeekUiClient,accessor
dispatchAction,assertion
getActionForKeyCode,accessor
updatePlaybackState,others
sendMessageDelayed,others
obtainMessage,others
onUpdatePlaybackStatusAfterUserAction,others
hasMessages,others
setIndex,accessor
notifyItemChanged,others
setEndingTime,accessor
updateTotalTime,others
binarySearch,others
updateThumbsInSeek,others
calculateSeekIncrement,others
onSeekPositionChanged,others
min,others
setThumbBitmap,accessor
getThumbBitmap,accessor
getThumbnail,accessor
onForward,accessor
startSeek,others
getSeekPreviewMode,accessor
setNumberOfThumbs,accessor
updateProgressInSeek,others
updateProgressInSeekMod,others
clearFocus,others
onTopEdgeFocused,others
onProgressBarClicked,others
setControlsMode,accessor
onBackward,others
isPauseOnSeekEnabled,assertion
stopSeek,others
isAccessibilityFocused,assertion
setAccessibilitySeekListener,accessor
onSeekFinished,assertion
isSeekEnabled,assertion
onSeekStarted,others
getPlaybackSeekDataProvider,accessor
getSeekPositions,accessor
reset,accessor
resetSeekIncrement,accessor
getOnItemViewSelectedListener,accessor
getRow,accessor
getPresenterSelector,accessor
getSecondaryPresenter,accessor
getPresenter,accessor
onSetDurationLabel,accessor
onSetCurrentPositionLabel,accessor
onSetEndingTimeLabel,accessor
isRemainingTimeEnabled,assertion
isEndingTimeEnabled,assertion
isQualityInfoEnabled,assertion
isClockEnabled,assertion
dispatchItemSelection,assertion
getOnItemViewClickedListener,accessor
onItemClicked,others
setHeaderPresenter,accessor
setOnControlSelectedListener,accessor
setOnControlClickedListener,accessor
hasFocus,others
initRow,others
setProgressColor,accessor
getDefaultProgressColor,accessor
setSecondaryProgressColor,accessor
getDefaultSecondaryProgressColor,accessor
setOnUnhandledKeyListener,accessor
getOnKeyListener,accessor
onKey,others
getImageDrawable,accessor
setOnPlaybackProgressChangedListener,accessor
onRowViewAttachedToWindow,others
onViewAttachedToWindow,others
onRowViewDetachedFromWindow,others
onViewDetachedFromWindow,others
onUnhandledKey,others
findFocus,others
isFocusable,assertion
hasFocusable,others
findNextFocus,others
focusSearch,others
getInstance,accessor
initSubtitleStyles,others
initDefaultFormats,accessor
checkFormat,accessor
getCurrentLanguage,accessor
fromAudioSpecs,others
isVP9Supported,assertion
firstNonNull,others
getDefaultAudioFormat,accessor
appendVideoPresetsCategory,accessor
appendVideoBufferCategory,others
appendAudioShiftCategory,others
appendOKButtonCategory,others
appendUIAutoHideCategory,others
appendSeekingPreviewCategory,others
appendRememberSpeedCategory,others
appendEndingTimeCategory,others
appendTweaksCategory,others
setOKButtonBehavior,accessor
getOKButtonBehavior,accessor
setUIHideTimoutSec,accessor
getUIHideTimoutSec,accessor
createVideoZoomCategory,builder
setSeekPreviewMode,accessor
enableRememberSpeed,others
enableRememberSpeedEach,others
isRememberSpeedEnabled,assertion
isRememberSpeedEachEnabled,assertion
enableLiveStreamFix,others
isLiveStreamFixEnabled,assertion
enableTextureView,others
isTextureViewEnabled,assertion
enableSonyTimerFix,others
isSonyTimerFixEnabled,assertion
disableSnapToVsync,assertion
forceSWDecoder,accessor
enableKeepFinishedActivity,assertion
enableRemainingTime,others
enableEndingTime,others
enablePauseOnSeek,others
enableClock,others
enableGlobalClock,others
enableGlobalEndingTime,others
enableQualityInfo,others
resetSuggestedPosition,accessor
disableUiAutoHideTimeout,assertion
enableUiAutoHideTimeout,others
setVideoZoomMode,accessor
getVideoZoomMode,accessor
setVideoAspectRatio,accessor
getVideoAspectRatio,accessor
disableSuggestionsResetTimeout,accessor
handleBackKey,others
handleMenuKey,others
handleConfirmKey,others
handleStopKey,others
handleNumKeys,others
handlePlayPauseKey,others
showAddToPlaylistMenu,assertion
resetButtonStates,accessor
loadStoryboard,others
setLikeButtonState,accessor
setDislikeButtonState,accessor
setSubscribeButtonState,accessor
disposeTimeouts,accessor
getLikeStatus,accessor
isSubscribed,assertion
callMediaItemObservable,others
showSubscribeInfo,others
intSpeedItems,others
createVideoAspectCategory,builder
doScreenOff,others
showRepeatInfo,others
call,others
isBackKey,assertion
enableSuggestionsResetTimeout,accessor
isConfirmKey,assertion
isStopKey,assertion
createSubtitleStylesCategory,builder
fromSubtitleStyles,others
onSelectSubtitleStyle,others
getScreensaverManager,accessor
getCurrent,accessor
trimPlaylist,assertion
stripPrevItem,others
setupMediaPlayer,accessor
stopMediaPlayer,others
createProgressBar,builder
setIndeterminate,accessor
setIndeterminateDrawable,accessor
setProgressBarView,accessor
getConfigFilePath,accessor
isFileExists,assertion
stringToFile,others
createUnresolved,builder
type,others
address,others
getHostString,accessor
getPort,accessor
loadProxyInfoFromStorage,others
configureProxy,others
getProperty,accessor
getWebProxyUriFromPrefs,accessor
name,others
toUpperCase,builder
getFileContents,accessor
getWebProxyUri,accessor
setWebProxyUri,accessor
setWebProxyEnabled,accessor
forName,accessor
getDeclaredConstructor,accessor
buildDirectProxy,builder
setProperty,accessor
clearProperty,others
setAccessible,accessor
getDeclaredField,accessor
getDeclaredMethod,accessor
createProxyChangeInfo,builder
putExtra,others
invoke,others
setWebProxyAPI19Plus,accessor
getLocalizedMessage,accessor
getAbsolutePath,accessor
getExternalFilesDir,accessor
getScheme,accessor
scrollToPosition,others
findSelectedPosition,others
setOnChange,accessor
tryListening,assertion
postStartPlaying,others
postPlay,others
isDeviceLinkEnabled,assertion
postStartPlayingObserve,others
postStateChangeObserve,others
postState,others
postVolumeChangeObserve,others
startListening,assertion
stopListening,assertion
movePlayerToForeground,accessor
getVideoId,accessor
getPlaylistId,accessor
getPlaylistIndex,accessor
openNewVideo,others
loadSuggestions,others
getCurrentTimeMs,accessor
postSeek,others
getBridge,accessor
loadNext,others
loadPrevious,others
moveAppToForeground,accessor
postVolumeChange,others
getGlobalVolume,accessor
setGlobalVolume,accessor
getCommandObserve,accessor
createNotification,builder
getRootActivity,accessor
appendRunInBackgroundSwitch,others
appendAddDeviceButton,others
appendRemoveAllDevicesButton,others
enableRunInBackground,others
isRunInBackgroundEnabled,assertion
resetDataObserve,accessor
success,others
getIconHighlightColor,accessor
getBitmap,accessor
setDrawables,accessor
setLabels,accessor
onSelectVideoTrack,others
selectVideoTrack,others
updateVideoTrackSelection,others
onSelectAudioTrack,others
selectAudioTrack,others
updateAudioTrackSelection,others
onSelectSubtitleTrack,others
selectTextTrack,others
updateSubtitleTrackSelection,others
dispose,assertion
getScreenNum,accessor
getScreenParams,accessor
getRuntime,accessor
getMethod,accessor
reverse,others
getScreenName,accessor
showHide,others
showHideDimming,others
showHideScreensaver,others
isSigning,assertion
getLayoutInflater,accessor
disableScreensaver,assertion
enableScreensaver,others
getDecorView,accessor
hasResults,others
focusOnSearch,others
setSearchResultProvider,accessor
hasPermission,assertion
setSpeechRecognitionCallback,accessor
isAdded,assertion
startActivityForResult,accessor
getRecognizerIntent,accessor
loadQuery,others
checkPermission,assertion
onSearch,others
setSearchQuery,accessor
startRecognition,others
startSearchInt,others
loadSearchResult,others
clearSearch,others
updateSearch,others
isInstantVoiceSearchEnabled,assertion
startVoiceRecognition,others
getSearchObserve,accessor
setInstantVoiceSearchEnabled,accessor
getCanonicalName,accessor
updateSearchBarVisibility,assertion
updateFocus,others
updateSearchBarNextFocusId,others
getResultsAdapter,accessor
releaseAdapter,others
executePendingQuery,others
requestPermissions,assertion
createArgs,builder
setSearchBarListener,accessor
retrieveResults,others
submitQuery,others
setPermissionListener,accessor
applyExternalQuery,others
setSelectAllOnFocus,accessor
showKeyboard,others
hideKeyboard,others
setOnOrbClickedListener,accessor
getSearchBarText,accessor
readArguments,others
setExpand,accessor
onSetSearchResultProvider,accessor
focusOnResults,others
setItemAlignmentOffset,accessor
setItemAlignmentOffsetPercent,accessor
setWindowAlignmentOffset,accessor
setWindowAlignmentOffsetPercent,accessor
createSpeechRecognizer,builder
setSpeechRecognizer,accessor
stopRecognition,others
releaseRecognizer,others
getBadgeDrawable,accessor
setSearchAffordanceColors,accessor
setSearchAffordanceColorsInListening,accessor
displayCompletions,assertion
getStringArrayListExtra,accessor
getHint,accessor
onQueryTextChange,others
queryComplete,others
onQueryTextSubmit,others
setNextFocusDownId,accessor
selectAll,others
getText,accessor
focusOnSearchField,others
setItemResultsAdapter,accessor
setSearchTagsProvider,accessor
attachAdapter,others
selectAllText,others
loadSearchTags,others
getRowsSupportFragment,accessor
isVoiceQuery,assertion
setupListeners,accessor
onItemViewClicked,others
onItemViewSelected,others
searchTaggedPosts,others
performTagSearch,accessor
search,others
addAllItems,others
containsAdapter,others
getAdapterOptions,accessor
showMenuInt,others
prepareAndShowDialogSigned,others
appendReturnToBackgroundVideoButton,others
appendRefreshButton,others
appendUnpinFromSidebarButton,others
appendUnpinSectionFromSidebarButton,others
appendAccountSelectionButton,others
hasPlaylist,assertion
togglePinToSidebar,builder
createPinnedSection,builder
focusOnContent,others
isItemPinned,assertion
unpinItem,others
pinItem,others
isRunningInBackground,assertion
setWillNotDraw,accessor
setColor,accessor
calculate,others
onFocusChanged,others
calculateSegments,others
onSizeChanged,others
onDraw,others
drawRoundRect,others
drawCircle,others
set,accessor
onAccessibilitySeekForward,accessor
onAccessibilitySeekBackward,others
performAccessibilityAction,accessor
startDrag,others
trackTouchEvent,others
abs,others
onStopTrackingTouch,others
setPressed,accessor
onStartTrackingTouch,others
attemptClaimDrag,others
getBackground,accessor
setHotspot,accessor
round,others
getMax,accessor
getMin,accessor
onAccessibilitySeekProgress,others
addPreferencesFromResource,others
setPreferencesFromResource,accessor
startActivity,others
setGridPresenter,accessor
getItems,accessor
onAttach,others
updateUserCode,others
updateChannels,others
signInObserve,others
getIntent,accessor
onNewIntent,others
applyRunOnceTasks,others
showAccountSelection,others
applyNewIntent,others
getNewIntent,accessor
initIntentChain,others
getBackupDataOnce,accessor
runRemoteControlTasks,others
configureConnection,others
setBackupData,accessor
getBackupData,accessor
startRemoteControlWorkRequest,others
isTouchSupported,assertion
sendBroadcast,others
extractSearchText,others
isStartVoiceCommand,assertion
extractChannelId,others
extractPlaylistId,assertion
extractVideoId,others
setSinglePlayerMode,accessor
startDefaultView,others
hasData,others
isChannelUrl,assertion
createLRUMap,builder
restoreClipData,others
resetPositionIfNeeded,accessor
setPlayEnabled,accessor
resetSpeedIfNeeded,accessor
clearStateOfNextVideo,others
restoreSpeed,others
restoreSubtitleFormat,accessor
updateHistory,assertion
restoreVolume,others
resetPosition,accessor
setStateUpdaterData,accessor
getStateUpdaterData,accessor
persistVideoState,assertion
persistVolume,assertion
convertToMs,others
restoreVideoFormat,accessor
restoreAudioFormat,accessor
updateHistoryPositionObserve,assertion
enableChecked,others
disableChecked,assertion
parseLong,others
getStoryboardObserve,accessor
initSeekPositions,others
getFrameDurationMsAlt,accessor
getGroupSize,accessor
getGroupDurationMS,accessor
getRowCount,accessor
getColCount,accessor
loadPreview,others
getDurationEachMS,accessor
override,others
asBitmap,others
getGroupUrl,accessor
onBitmapLoaded,others
preloadNextImage,others
preloadImage,others
preload,others
transform,accessor
onThumbnailLoaded,others
addPlayerCallback,others
removePlayerCallback,others
configureSubtitleView,others
setCues,accessor
forceCenterAlignment,accessor
setApplyEmbeddedStyles,accessor
setStyle,accessor
setFixedTextSize,accessor
appendSubtitleStyleCategory,others
trim,others
isAutogen,assertion
replaceAll,others
updateSuggestions,others
sync,others
isAbsoluteDateEnabled,assertion
clearSuggestionsIfNeeded,others
clearSuggestions,others
syncCurrentVideo,others
callListener,assertion
isPlaylistItem,assertion
onMetadata,others
getSurfaceView,accessor
setBackgroundType,accessor
setSurfaceHolderCallback,accessor
addCallback,others
getHolder,accessor
surfaceCreated,builder
surfaceChanged,others
surfaceDestroyed,others
writeLong,others
writeString,others
readLong,others
readString,others
addPosts,others
updateCardBackgroundColor,others
updateCardTextColor,others
setCardText,accessor
setCardIcon,accessor
dispatchGenericFocusedEvent,assertion
restoreDefaultFocus,others
setDescendantFocusability,accessor
setSurfaceTextureListener,accessor
getSurfaceTexture,accessor
getSimpleClassName,accessor
getHeroIndex,accessor
requestLayout,others
setNumberOfThumbsInternal,accessor
createThumbView,builder
roundUp,others
calculateNumOfThumbs,others
onLayout,others
layout,others
setImageBitmap,accessor
newSetFromMap,accessor
updateTickle,others
onTickle,others
getResolutionLabel,accessor
extractFps,others
extractCodec,others
isHdrCodec,assertion
combine,others
fill,others
initRenderer,others
initTrackGroups,others
getCurrentMappedTrackInfo,accessor
getParameters,accessor
initMediaTracks,others
getTrackGroups,accessor
getRendererDisabled,accessor
first,others
getAvailableTracks,accessor
findBestMatch,others
setSelection,accessor
hasSelectionOverride,others
createSelection,builder
getOverride,accessor
getSelectionOverride,accessor
createRendererSelection,builder
updateRendererSelection,others
applyOverride,others
hasSelection,others
setOnTrackSelectCallback,accessor
createAutoSelection,builder
inBounds,others
preferByCodec,others
setParameters,accessor
setRendererDisabled,accessor
setSelectionOverride,accessor
clearSelectionOverrides,others
copyOf,others
compareTo,others
buildUponParameters,builder
joinWithSeparator,accessor
buildResolutionShortString,builder
buildFPSString,builder
buildBitrateString,builder
buildHDRString,builder
buildLanguageString,builder
buildAudioPropertyString,builder
buildChannels,builder
getResolutionLabelByHeight,accessor
setPackage,accessor
setAction,accessor
renderOutputBufferV21,others
w,others
maybeDoACallback,others
doPostModeSetCleanup,accessor
initModeChange,others
onModeChanged,others
hideOptimizingOverlay,others
unregisterDisplayListener,assertion
unregisterReceiverSilently,assertion
unregisterReceiver,assertion
getIntExtra,accessor
sendMessage,others
getCurrentDisplay,accessor
convertReturnedModeToInternalMode,others
getModeInstance,accessor
getDisplays,accessor
setCallbackListener,accessor
setExpectedMode,accessor
registerReceiver,assertion
getDisplay,accessor
sendToTarget,accessor
registerDisplayListener,assertion
getAttributes,accessor
showOptimizingOverlay,others
setInt,accessor
setAttributes,accessor
getSize,accessor
getMode,accessor
isDefault,assertion
prepareBackgroundManager,others
attach,others
startBackgroundTimer,others
setDrawable,accessor
setBitmap,accessor
centerCrop,others
nextInt,others
removeFirst,others
convertToFullVideoUrl,others
showMultiChooser,others
convertToEmbedVideoUrl,others
convertToFullChannelUrl,others
createChooser,builder
addFlags,others
getMyMemoryState,accessor
getTopView,accessor
turnScreenOn,others
isDestroyed,assertion
startService,others
bindService,others
enqueueUniquePeriodicWork,others
getStreamMaxVolume,accessor
setStreamVolume,accessor
ceil,others
getStreamVolume,accessor
isVolumeFixed,assertion
setTurnScreenOn,accessor
clearCaches,others
openLinkInTabs,others
launchUrl,others
setSpan,accessor
getRunningServices,accessor
getClassName,accessor
cancel,others
setContentIntent,accessor
setChannelId,accessor
notify,others
isServiceRunning,assertion
setSmallIcon,accessor
setBackgroundDrawableResource,accessor
setMapper,accessor
setupFragment,accessor
initLoader,others
getLoaderManager,accessor
moveToFirst,others
changeCursor,others
toBundle,builder
getMainImageView,accessor
makeSceneTransitionAnimation,builder
getContentType,accessor
getDescription,accessor
getVideoUrl,accessor
getBackgroundImageUrl,accessor
getCardImageUrl,accessor
getAuthor,accessor
getPercentWatched,accessor
hasNewContent,others
getVideoPreviewUrl,accessor
isLive,assertion
isUpcoming,assertion
getClickTrackingParams,accessor
hashCodeAny,others
deserializeMediaItem,others
serialize,others
getDescriptionAlt,accessor
getNextVideo,accessor
getMediaId,accessor
getIconUri,accessor
setTitleLinesNum,accessor
enableTextAutoScroll,others
enableBadge,others
isBadgeEnabled,assertion
enableTitle,others
isTitleEnabled,assertion
enableContent,others
isContentEnabled,assertion
setTitleText,accessor
setBadgeImage,accessor
setMainImage,accessor
buildImageCardView,builder
onAttachedToWindow,others
getImageView,accessor
getAlpha,accessor
fadeIn,others
setInfoAreaBackground,accessor
setVideoUrl,accessor
isNetworkConnected,assertion
setLoading,accessor
setFinished,accessor
getInteger,accessor
alpha,others
startVideo,others
stopVideo,others
animate,others
buildUpon,builder
withAppendedId,accessor
appendPath,others
getColumnIndex,accessor
getLong,accessor
cardImageUrl,others
videoUrl,others
category,others
studio,others
bgImageUrl,others
fetchJSON,others
buildMedia,builder
getJSONArray,accessor
getJSONObject,accessor
optJSONArray,others
optString,others
openConnection,others
getInputStream,accessor
readLine,others
disconnect,assertion
execSQL,others
onUpgrade,others
onDowngrade,others
getReadableDatabase,accessor
query,others
isEqualTo,assertion
assertThat,assertion
getCount,accessor
sleep,others
isNotEqualTo,assertion
singletonList,assertion
isTrue,assertion
getColumnIndexOrThrow,accessor
isGreaterThan,assertion
getAsString,accessor
assertTrue,assertion
hasGlobalSearchIntent,others
removeNotification,others
setupDetailsOverviewRow,accessor
setupMovieListRow,accessor
setInitialState,accessor
setSharedElementEnterTransition,accessor
setParticipatingEntranceTransition,accessor
isBoundToImage,assertion
notifyOnBindLogo,others
getParentViewHolder,accessor
dontAnimate,others
startEntranceTransition,others
setActionsAdapter,accessor
getParentPresenter,accessor
getInputEventHandler,accessor
isInSeek,assertion
loadVideo,others
openVideoFromNext,others
invalidateCache,others
initErrorMap,others
isEngineInitialized,assertion
getErrorMessage,accessor
getPrevious,accessor
openVideoInt,others
getNext,accessor
isActionsRunning,assertion
checkSleepTimer,others
showSuggestions,others
setCurrent,accessor
loadFormatInfo,accessor
scheduleReloadVideoTimer,others
isLiveContent,assertion
isUnplayable,assertion
getPlayabilityStatus,accessor
containsDashUrl,others
getDashManifestUrl,accessor
containsHlsUrl,others
getHlsManifestUrl,accessor
containsDashVideoInfo,others
containsUrlListInfo,assertion
createUrlList,builder
getFormatInfoObserve,accessor
createMpdStreamObservable,builder
showVideoMenu,others
appendAddToLastPlaylistButton,assertion
appendAddToPlaylistButton,assertion
appendNotInterestedButton,others
appendOpenPlaylistButton,assertion
appendAddToPlaybackQueueButton,others
appendPinToSidebarButton,others
appendSubscribeButton,others
appendShareButton,others
addToPlaylist,assertion
setLastPlaylistId,accessor
getLastPlaylistId,accessor
getFeedbackToken,accessor
displayShareVideoDialog,assertion
displayShareChannelDialog,assertion
displayShareEmbedVideoDialog,assertion
toggleSubscribe,builder
addToPlaylistObserve,assertion
removeFromPlaylistObserve,assertion
toggleSubscribeInt,builder
subscribeObserve,others
getVideoPlaylistsInfosObserve,accessor
markAsNotInterestedObserve,others
toMillis,builder
setBoundAction,accessor
onNext,others
onPrevious,others
getPlayerAdapter,accessor
invalidateUi,others
isSingleKeyDown,assertion
findAction,others
incrementActionIndex,others
setRepeatMode,accessor
getActionIndex,accessor
onHighQuality,others
onSubscribe,others
onThumbsDown,others
onThumbsUp,others
onChannel,others
onClosedCaptions,others
onPlaylistAdd,assertion
onDebugInfo,others
onVideoSpeed,others
onVideoZoom,others
onPip,others
onScreenOff,others
onPlaybackQueue,others
getBoundAction,accessor
nextIndex,others
notifyActionChanged,others
buildUriMatcher,builder
buildColumnMap,builder
setTables,accessor
setProjectionMap,accessor
addURI,others
match,others
setNotificationUri,accessor
insert,others
buildVideoUri,builder
notifyChange,others
getWritableDatabase,accessor
insertWithOnConflict,accessor
setTransactionSuccessful,accessor
endTransaction,others
random,others
buildFromMediaDesc,builder
setDescription,accessor
obtain,others
writeToParcel,others
createFromParcel,builder
setIconUri,accessor
setMediaId,accessor
sizeEquals,others
fpsEquals,others
sizeLessOrEquals,others
isWideScreen,assertion
inBoundsProfile,others
fpsLessOrEquals,others
removeTopActivity,others
getTopActivity,accessor
getDefaultParent,accessor
safeMoveTaskToBack,others
safeStartActivity,others
peek,accessor
checkMoveViewsToBack,others
push,accessor
pop,accessor
isInstance,assertion
deleteCache,others
clearCache,others
exit,others
setFlags,accessor
destroyApp,others
getLayout,accessor
getLineCount,accessor
getEllipsisCount,accessor
setEllipsize,accessor
setHorizontallyScrolling,accessor
isRtlContext,assertion
isTruncated,assertion
setMarqueeRepeatLimit,accessor
setMarqueeSpeedFactor,accessor
skipMemoryCache,others
diskCacheStrategy,assertion
