Method_Name,Method_Type
transactionMode,others
levelOfIsolation,assertion
callArgument,others
queryNoWith,others
with,others
getQueryBody,accessor
RECURSIVE,others
namedQuery,others
queryTerm,others
ORDER,others
sortItem,others
OFFSET,accessor
getTextIfPresent,accessor
getSelect,accessor
getFrom,accessor
getWhere,accessor
getGroupBy,accessor
getHaving,accessor
selectItem,others
relation,others
SELECT,others
setQuantifier,accessor
groupingElement,others
groupingSet,accessor
UNION,others
INTERSECT,others
EXCEPT,others
getText,accessor
ANALYZE,others
VERBOSE,others
explainOption,others
visitQuerySpecification,assertion
querySpecification,others
getGrantorSpecificationIfPresent,accessor
grantor,others
getIdentifiers,accessor
roles,others
getPrincipalSpecifications,accessor
principal,others
OPTION,others
ALL,others
NONE,others
getIdentifierIfPresent,accessor
TABLE,others
getPrincipalSpecification,accessor
CURRENT,others
getLogicalBinaryOperator,accessor
mixedAndOrOperatorParenthesisCheck,assertion
CROSS,others
NATURAL,others
joinCriteria,others
joinType,others
aliasedRelation,others
TABLESAMPLE,others
getSamplingMethod,accessor
sampleType,others
relationPrimary,others
ORDINALITY,others
predicate,others
comparisonOperator,assertion
getComparisonOperator,accessor
NOT,others
getComparisonQuantifier,accessor
comparisonQuantifier,assertion
valueExpression,others
negative,others
positive,others
getArithmeticBinaryOperator,accessor
CONCAT,others
AT,others
timeZoneSpecifier,others
interval,others
TRY_CAST,others
getDateTimeFunctionType,accessor
CURRENT_USER,others
normalForm,others
whenClause,others
over,others
nullTreatment,others
check,others
windowFrame,others
getFrameType,accessor
getUnboundedFrameBoundType,accessor
getBoundedFrameBoundType,accessor
unquote,others
STRING,others
decodeUnicodeLiteral,others
BINARY_LITERAL,others
DOUBLE_PRECISION,assertion
equalsIgnoreCase,others
getDecimalLiteralTreatment,accessor
getIntervalFieldType,accessor
getChild,accessor
UESCAPE,others
isValidUnicodeEscape,assertion
UNICODE_STRING,others
isHexDigit,assertion
setLength,accessor
isValidCodePoint,assertion
isSupplementaryCodePoint,assertion
appendCodePoint,others
isSurrogate,assertion
DISTINCT,assertion
baseType,accessor
typeParameter,others
ARRAY,others
MAP,others
ROW,others
INTERVAL,others
routineCharacteristic,assertion
language,others
determinism,assertion
nullCallClause,others
alterRoutineCharacteristic,assertion
INTEGER_VALUE,others
getOperator,accessor
getLine,accessor
getCharPositionInLine,accessor
preOrder,others
forTree,others
visitNode,assertion
visitExpression,assertion
visitLiteral,assertion
visitStatement,assertion
visitRelation,assertion
visitQueryBody,assertion
visitSetOperation,accessor
visitSelectItem,assertion
visitTableElement,assertion
visitTransactionMode,assertion
visitGroupingElement,assertion
getAsyncPageTransportTimeout,accessor
parseURI,others
getRequestURI,accessor
sendError,others
reportFailure,others
processRequest,others
getHeader,accessor
startAsync,others
randomizeWaitTime,others
setTimeout,accessor
addListener,assertion
getThrowable,accessor
getTaskResults,accessor
addTimeout,others
emptyResults,others
getTaskInstanceId,accessor
getOutputStream,accessor
addCallback,others
setHeader,accessor
getToken,accessor
getNextToken,accessor
isBufferComplete,assertion
getSerializedPages,accessor
setStatus,accessor
complete,others
setWriteListener,accessor
signalIfFinishing,assertion
completeAsync,others
borrowBatchAsync,others
getBatch,accessor
getElementsToInsert,accessor
offer,others
getNodeManager,accessor
installModuleIf,others
getSecurity,accessor
install,others
release,others
acquire,others
withHour,others
getHost,accessor
getExecutablePath,accessor
getTimeZoneId,accessor
getReadTimeout,accessor
getConcurrentReadersPerNode,accessor
getZone,accessor
getRules,accessor
command,others
getAtopLabel,accessor
getInputStream,accessor
newProxy,others
readLine,others
waitFor,others
destroyForcibly,others
ofInstant,others
ofEpochSecond,others
toEpochSecond,others
getHostText,accessor
getMaxHistoryDays,accessor
now,others
minusDays,others
isBefore,assertion
getStartTimeConstraint,accessor
getEndTimeConstraint,accessor
getHostAndPort,accessor
plusDays,others
baseColumnsAnd,others
varcharParser,others
bigintParser,others
visitAtTimeZone,assertion
getHiveMetastoreClientPrincipal,accessor
getHiveMetastoreClientKeytab,accessor
createCachingKerberosHadoopAuthentication,builder
getHdfsPrestoPrincipal,accessor
getHdfsPrestoKeytab,accessor
createKerberosHadoopAuthentication,builder
addFirst,others
removeFirst,others
propagateIfPossible,others
getMapping,accessor
isInternal,assertion
getFormatHint,accessor
getDataFormat,accessor
isSupportedType,assertion
isSupportedPrimitive,assertion
locateNode,others
doubleValue,others
truncateToLength,others
serializeList,assertion
serializeMap,others
serializeGeneric,others
resetColumnIndex,accessor
toByteArray,others
setServiceName,accessor
setRegionName,accessor
getRequestLine,accessor
getQueryParams,accessor
getAllHeaders,accessor
getEntity,accessor
getAttribute,accessor
setEndpoint,accessor
toURI,others
setHttpMethod,accessor
fromValue,others
setResourcePath,accessor
getRawPath,accessor
setContent,accessor
setParameters,accessor
setHeaders,accessor
sign,others
getCredentials,accessor
getHeaders,accessor
getContent,accessor
setEntity,accessor
submit,others
readLock,others
loadSplits,others
invokeNoMoreSplitsIfNecessary,others
continueOn,others
writeLock,others
noMoreSplits,others
loadPartition,others
addToQueue,others
systemTicker,others
roundTo,others
rethrow,others
retry,others
onReadTimeout,others
onWriteTimeout,others
tryNextHost,others
getBackupThreads,accessor
tryGetLocalFileSystem,accessor
incrementAndGet,accessor
runAsync,others
whenComplete,others
decrementAndGet,accessor
addQueuedTime,others
addCopyShardDataRate,others
getStagingFile,accessor
filesEqual,others
incrementBackupCorruption,others
getQuarantineFile,accessor
renameTo,others
incrementBackupSuccess,others
incrementBackupFailure,others
buildConfigObject,builder
addError,others
getTimeout,accessor
addInstance,others
export,others
time,others
dataRate,others
containsAlphabetOrPad,others
newStringUtf8,others
isInAlphabet,assertion
isWhiteSpace,assertion
ensureBufferSize,others
isCaseInsensitiveNameMatching,assertion
getCaseInsensitiveNameMatchingCacheTtl,accessor
openConnection,others
listSchemas,assertion
getMetaData,accessor
toRemoteSchemaName,others
getTableSchemaName,accessor
toRemoteTableName,others
toPrestoType,others
emptyToNull,others
jdbcTypeToPrestoType,others
getTupleDomain,accessor
getAdditionalPredicate,accessor
setReadOnly,accessor
buildSql,builder
beginWriteTable,others
generateTemporaryTableName,others
getColumnString,accessor
quoted,others
toSqlType,others
getTemporaryTableName,accessor
storesUpperCaseIdentifiers,others
getConnection,accessor
prepareStatement,others
getSearchStringEscape,accessor
escapeNamePattern,others
forPredicate,others
getIfPresent,accessor
listSchemasByLowerCase,assertion
listTablesByLowerCase,assertion
getLengthSafe,accessor
getDefaultBufferSize,accessor
resizeBuffer,others
available,others
getBytesUtf8,accessor
readResults,others
createOracleQueryRunner,builder
setSystemProperty,accessor
getPlanOptimizers,accessor
createPlan,builder
getExpressionTranslator,accessor
assertDistributedPlan,assertion
assertPlanWithSession,assertion
getCostCalculator,accessor
createSubPlans,builder
rules,others
newBytePacker,others
readUnsignedVarInt,others
readIntLittleEndianPaddedOnBitWidth,others
ceil,others
unpack8Values,others
getExpectedVariables,accessor
getResourceGroupId,accessor
getMemoryPool,accessor
isScheduled,assertion
getSelf,accessor
getErrorType,accessor
toSessionRepresentation,others
immediateFailureQueryStats,others
getCreateTime,accessor
getEndTime,accessor
getWaitingForPrerequisitesTime,accessor
getQueuedTime,accessor
getElapsedTime,accessor
getRunningTasks,accessor
getPeakRunningTasks,accessor
getTotalDrivers,accessor
getQueuedDrivers,accessor
getRunningDrivers,accessor
getCompletedDrivers,accessor
getRawInputDataSize,accessor
getCumulativeUserMemory,accessor
getCumulativeTotalMemory,accessor
getUserMemoryReservation,accessor
getTotalMemoryReservation,accessor
getPeakUserMemoryReservation,accessor
getPeakTotalMemoryReservation,accessor
getPeakTaskTotalMemory,accessor
getPeakNodeTotalMemory,accessor
getTotalCpuTime,accessor
getTotalScheduledTime,accessor
isFullyBlocked,assertion
getBlockedReasons,accessor
getTotalAllocation,accessor
getProgressPercentage,accessor
succinctDuration,others
getAccumulator,accessor
getPage,accessor
createChannel,builder
arrayAggregation,others
verbosity,others
borrowAndReturnArrays,others
getPageProcessor,accessor
newSimpleAggregatedMemoryContext,others
compilePageProcessor,others
arrayDistinct,assertion
function,others
constant,others
benchmark,others
arrayHashCode,others
arrayFunction,others
arraySort,others
smallBenchmark,others
largeBenchmark,others
getSmallPage,accessor
getLargePage,accessor
createLongSequenceBlock,builder
createBooleanSequenceBlock,builder
createDoubleSequenceBlock,builder
createFixWidthValueBlock,builder
createVarWidthValueBlock,builder
createDictionaryValueBlock,builder
createArrayBlock,builder
randomString,others
createSliceArrayBlock,builder
arraySubscript,others
createRecordReader,builder
writeOrcColumnHive,others
createValues,builder
createValue,builder
nextBoolean,others
nextDouble,others
randomAsciiString,assertion
createDefaultTestConfig,builder
createBatchRecordReader,builder
writeOrcColumnPresto,others
getOrcEncoding,accessor
createTestingReaderOptions,builder
multiply,others
negate,others
addBaseline,others
subtractBaseline,others
multiplyBaseline,others
divideBaseline,others
negateBaseLine,others
testLong,others
createSpiller,builder
spill,others
getReadSpiller,accessor
createInputPages,builder
getOrderKey,accessor
getDiscountPercent,accessor
getDiscount,accessor
writeString,others
getReturnFlag,accessor
getExtendedPrice,accessor
bingTilesAround,others
flatten,others
benchmarkWithFlatten,others
benchmarkWithoutFlatten,others
createWrappings,builder
createRandomBlockForType,builder
populatePositions,others
consume,others
testBytes,others
mark,others
toByteBuffer,others
nextBytes,others
floorMod,others
toUnsignedLong,others
copyIsNulls,assertion
getThreadMXBean,accessor
currentThreadCpuTime,others
currentThreadUserTime,others
getCurrentThreadCpuTime,accessor
getCurrentThreadUserTime,accessor
getInteger,accessor
addSymbol,others
setDoubleMaxValue,accessor
generateRandomInputPage,others
generateProcessor,others
castDoubleToDecimalBenchmark,others
castDecimalToDoubleBenchmark,others
castDecimalToVarcharBenchmark,others
additionBenchmark,others
multiplyBenchmark,others
divisionBenchmark,assertion
moduloBenchmark,others
generateInputPage,others
inequalityBenchmark,others
decimalToShortDecimalCastBenchmark,others
getProcessor,accessor
getInputPage,accessor
rowPagesBuilder,builder
addSequencePage,others
rowExpression,others
createExpression,builder
randomDecimal,others
getDictionaryBlock,accessor
createMapBlock,builder
generateIds,others
getOperatorMethodHandle,accessor
nativeValueGetter,accessor
createDictionaryBlock,builder
generateList,assertion
createBlockFromKeyValue,builder
ints,others
getColumnWriterOptions,accessor
createMetadataWriter,builder
beginRowGroup,others
finishRowGroup,assertion
getDictionaryColumnWriter,accessor
writeDictionary,others
tryConvertToDirect,others
getUniqueValues,accessor
getNextString,accessor
generateStrings,others
generateLongs,others
generateIntegers,others
include,others
selectQueries,others
getSchemaNameTemplates,accessor
getSchemas,accessor
selectSchemas,others
store,others
parseServer,others
toProperties,others
getPortOrDefault,accessor
splitToList,assertion
verifyProperty,others
newEncoder,others
canEncode,others
getDynamicFilteringMaxPerDriverRowCount,accessor
getDynamicFilteringMaxPerDriverSize,accessor
getDynamicFilteringRangeRowLimitPerDriver,accessor
createTaskContext,builder
getOperatorFactory,accessor
getOutput,accessor
dynamicFilterCollect,others
cleanup,others
stIntersection,others
stGeometryFromText,others
stEnvelope,others
envelopes,others
geometries,others
generateComplexComparisonProjection,assertion
createComparison,builder
createConjunction,builder
specialForm,others
call,others
getBuildRectangles,accessor
getRtreeDegree,accessor
makeRectangles,builder
getProbeRectangles,accessor
getRtree,accessor
buildRtree,builder
lines,others
benchmarkUnion,others
benchmarkArrayUnion,others
benchmarkConvexHull,others
deserializeEnvelope,others
readResource,others
geometryToBingTiles,others
readAllLines,others
getPartitionsSample,accessor
getChannels,accessor
getHashChannel,accessor
getJoinCompiler,accessor
isGroupByUsesEqual,assertion
addPage,others
getGroupCount,accessor
appendValuesTo,others
getHashEnabled,accessor
arraySize,others
createBigintPages,builder
createVarcharPages,builder
setGroupByUsesEqualTo,accessor
groupByHashPreCompute,others
addPagePreCompute,others
bigintGroupByHash,others
getTopNBuilder,accessor
buildResult,builder
topNToList,assertion
parent,others
getShipDate,accessor
getQuantity,accessor
createStringsBlock,builder
getInternalAggregationFunctionVarChar,accessor
createGroupedAccumulator,builder
setHistogramGroupImplementation,accessor
repeatToStringBlock,others
addBlocksPage,others
createHashAggregationOperatorFactory,builder
createStreamingAggregationOperatorFactory,builder
initializeBuildPages,builder
pageBreak,others
benchmarkBuildHash,builder
initializeProbePages,others
lookupAllAtOnce,others
getHashChannels,accessor
unsupportedSingleStreamSpillerFactory,others
createOperator,builder
getBuildPages,accessor
getJoinBridge,accessor
createLookupSourceProvider,builder
innerJoin,others
getLookupSourceFactory,accessor
getOutputChannels,accessor
unsupportedPartitioningSpillerFactory,others
getProbePages,accessor
queryInformationSchema,others
generateRandomJsonValue,others
getBuildEnvelopes,accessor
insert,others
getXMin,accessor
getXMax,accessor
getYMin,accessor
getYMax,accessor
getProbeEnvs,accessor
unpackGeneric,others
unpack,others
baselineLength256,others
createRandomStringListFromSet,accessor
createKeyBlock,builder
createValueBlock,builder
mapConcat,others
getDataBlock,accessor
benchmarkMapCopy,others
mapSubscript,others
setInts,accessor
getTaskMap,accessor
getNodeSelector,accessor
addSplits,others
startSplits,others
addressForHost,others
createTableScanTask,builder
createTaskStatsTracker,builder
addTask,others
addNode,others
getNetworkTopology,accessor
getNodeSchedulerConfig,accessor
createNodeSelector,builder
setMaxSplitsPerNode,accessor
fromParts,others
handCoded,others
compiled,others
identityProjection,others
createInputPage,builder
createFilterExpression,builder
createProjectExpression,builder
createIndentityProjectionPageProcessor,builder
getExtendedPriceInCents,accessor
positionsRange,others
positionsList,assertion
createInputPageProjectionWithOutputs,builder
project,others
createStringSequenceBlock,builder
createParquetPageSource,builder
readAllBlocksAndApplyFilters,others
getTypeFromTypeSignature,accessor
parseFloat,others
getFilterInfoForNonNull,accessor
getProjections,accessor
filterConjunction,others
readFooter,others
getColumnIO,accessor
constructField,others
intToSqlTimestamp,others
writeParquetColumnHive,others
getNullability,accessor
generateValues,others
readBooleanNoNull,others
readBooleanWithNull,others
readInt32NoNull,others
readInt32WithNull,others
readInt64NoNull,others
readInt64WithNull,others
readInt96NoNull,others
readInt96WithNull,others
readSliceDictionaryNoNull,others
readSliceDictionaryWithNull,others
readListBooleanWithNull,assertion
readListInt32WithNull,assertion
readListInt64WithNull,assertion
readListInt96WithNull,assertion
readListSliceDictionaryWithNull,assertion
readStructBooleanWithNull,others
readStructInt32WithNull,others
readStructInt64WithNull,others
readStructInt96WithNull,others
readStructSliceDictionaryWithNull,others
createPartitionedOutputOperator,builder
createOptimizedPartitionedOutputOperator,builder
optimizedAddPage,others
createPageWithRandomData,builder
createDictionaryPageWithRandomData,builder
createRlePageWithRandomData,builder
createMapType,builder
updateBlockTypesWithHashBlockAndNullBlock,others
withBuffer,others
createPartitionedBuffer,builder
withNoMoreBufferIds,others
createBucketFunction,builder
createOutputPartitioning,builder
createPartitionedOutputBuffer,builder
createOutputOperator,builder
createDriverContext,builder
planQueries,others
getNameWithoutExtension,accessor
millisToSeconds,assertion
getMedian,accessor
setSocksProxy,accessor
setConnectTimeout,accessor
setupCookieJar,accessor
setupSocksProxy,accessor
getAllNodes,accessor
getSql,accessor
failResult,others
handleFailure,others
toNanos,others
getCpuTimeMillis,accessor
passResult,others
isClientAborted,assertion
isClientError,assertion
printStackTrace,others
uriBuilderFrom,builder
prepareGet,accessor
createStringResponseHandler,builder
trim,others
createJsonResponseHandler,builder
getServiceDescriptors,accessor
setLongUnchecked,accessor
createRandomLongsBlock,builder
createRandomDictionaryBlock,builder
wrappedDoubleArray,others
wrappedLongArray,others
newSingleThreadExecutor,others
getOrCreateSubGroup,accessor
getSelectedQueryTagNames,accessor
getTags,accessor
printRow,others
getBenchmarkQuery,accessor
anyOf,others
getWallTimeNanos,accessor
getProcessCpuTimeNanos,accessor
getQueryCpuTimeNanos,accessor
roundBaseline,others
fromFieldBlocks,others
isContinueOnFailure,assertion
runSuite,others
getPhases,accessor
getPhaseExecutor,accessor
failed,others
completedWithFailures,others
succeeded,others
getExecutionStrategy,accessor
readAllBlocks,others
writeOrcColumnsPresto,others
createSelectiveRecordReader,builder
getSize,accessor
benchmarkEquals,others
benchmarkOverlaps,others
benchmarkContainsValue,others
containsValue,others
benchmarkComplement,others
complement,others
benchmarkGetOrderedRanges,accessor
above,others
below,others
generateRangeSets,accessor
generateRangeSet,accessor
benchmarkBuilder,builder
equalsSmall,others
equalsLarge,others
unionSmall,others
unionLarge,others
overlapsSmall,others
overlapsLarge,others
containsValueSmall,others
containsValueLarge,others
complementSmall,others
complementLarge,others
getOrderedRangesSmall,accessor
getOrderedRangesLarge,accessor
createPointsTable,builder
benchmarkJoin,others
benchmarkUserOptimizedJoin,others
stSphericalArea,others
stArea,others
loadPolygon,others
createCirclePolygon,builder
toSphericalGeography,others
stSphericalArea500k,others
stArea500k,others
stBuffer,others
stPoint,others
createCoordinateString,builder
createRandomCoordinates,builder
createCircleCoordinates,builder
createAccordionCoordinates,builder
stContains,others
booleanValue,others
stContainsInnerPoint,others
stContainsOuterPointInEnvelope,others
expandEnvelope,others
stIntersects,others
validate,others
stringConcat,others
stXMin,others
makeNormalValues,builder
random,others
makeTDigest,builder
createTDigest,builder
getCompressionFactor,accessor
getJdbi,accessor
createBenchmarkSuitesTable,builder
createBenchmarkQueriesTable,builder
thriftPage,others
fromBlock,others
prestoPage,others
driftServerBinder,others
createStaticDriftNettyMethodInvokerFactory,builder
createDriftClient,builder
shutdown,others
getPageFormat,accessor
getThriftPage,accessor
getPrestoPage,accessor
createBigintDictionary,builder
domainFromDictionary,others
bigVarcharEnumType,others
bigLongEnumType,others
sequentialCopyToSliceOutput,others
sequentialCopyWithNullsToSliceOutput,others
putLong,others
getDeclaredField,accessor
toCollection,others
unnest,others
createOperatorFactoryAndGenerateTestData,builder
generateTestData,others
createFactoryUnbounded,builder
buildPages,builder
generateWorkload,others
decompressList,assertion
getAlphaNumericString,accessor
visitBetweenPredicate,assertion
getEnumMap,accessor
getKeyForValue,accessor
validateEnumMap,others
normalizeEnumMap,others
comparing,others
calculateMaxFill,others
estimateNumberOfHashCollisions,assertion
getHashPosition,accessor
addNewGroup,others
needRehash,others
tryRehash,others
murmurHash3,others
subtractExact,others
negateExact,others
saturatedCast,others
notEqual,others
getValueWriter,accessor
getStatistics,accessor
getViewMaterializationProject,accessor
getViewMaterializationDataset,accessor
getTableId,accessor
toDatasetId,accessor
getProject,accessor
getDataset,accessor
getOptions,accessor
listDatasets,accessor
addTableMappingIfNeeded,others
spliterator,others
getDefinition,accessor
createTableName,builder
getDatasetId,accessor
mapIfNeeded,others
createFormatSql,builder
fullTableName,others
createWhereClause,builder
getPrestoType,accessor
getApplicationDefault,accessor
getParentProjectId,accessor
isViewsEnabled,assertion
getViewExpirationTimeInHours,accessor
getMaxReadRowsRetries,accessor
noStrictConfig,others
getCurrentNode,accessor
getCredentialsKey,accessor
getCredentialsFile,accessor
calculateBillingProjectId,others
getProjectId,accessor
getDefaultProjectId,accessor
memoize,others
fromStream,others
decodeBase64,others
listTablesWithTypes,assertion
getBigQueryTable,accessor
withProjectedColumns,others
representsEmptyProjection,others
getEmptyRowsToGenerate,accessor
closeAllSuppress,others
createBigQueryStorageClient,builder
getStreamName,accessor
readRows,others
toPrestoTimestamp,others
encodeScaledValue,others
getNamedTypeSignature,accessor
getAvroRows,accessor
getAvroSchema,accessor
binaryDecoder,others
isEnd,assertion
fromBytes,others
getLogicalType,accessor
getParallelism,accessor
createReadSessionCreatorConfig,builder
getRequiredWorkerNodes,accessor
isEmptyProjectionIsRequired,assertion
getProjectedColumns,accessor
createEmptyProjection,builder
readFromBigQuery,others
getStreamsList,accessor
forStream,others
iterateAll,others
emptyProjection,others
defaultGrpcTransportProviderBuilder,builder
setCredentialsProvider,accessor
none,others
toRawTypeField,others
withNano,others
toLocalDateTime,others
getBigQuerySubTypes,accessor
getBigQueryType,accessor
getMode,accessor
getCausalChain,accessor
getDictionarySize,accessor
truncateToLengthAndTrimSpaces,others
getSum,accessor
getMembersSizeInBytes,accessor
putOptionalHashable,others
getToStringHelper,accessor
equalsInternal,others
getBufferSize,accessor
hasByteArray,others
byteArray,others
byteArrayOffset,accessor
readIntLittleEndian,others
fromByteArray,others
getDecoder,accessor
getEncoder,accessor
rowCount,others
readWithoutNull,others
readWithNull,others
readFlatPage,others
setValueCount,accessor
setNonNullCount,accessor
readIntoBuffer,others
getNonNullCount,accessor
visitBinaryLiteral,assertion
readRepetitionLevels,others
readDefinitionLevels,others
getDLValuesDecoderContexts,accessor
getValuesDecoderContexts,accessor
getSourceOffsets,accessor
longEncoding,others
getDictionaryIds,accessor
copyTo,others
buildBinaryStatistics,builder
getBinaryStatistics,accessor
addBinaryStatistics,assertion
generateLambda,others
visitBindExpression,assertion
findChildren,others
fromCoordinates,others
findParent,others
decodeV0,others
checkZoomLevel,others
checkCoordinate,others
getX,accessor
getY,accessor
checkQuadKey,others
fromQuadKey,others
checkLatitude,others
checkLongitude,others
latitudeLongitudeToTile,others
mapSize,others
longitudeToTileX,others
latitudeToTileY,others
addDistanceToLatitude,assertion
addDistanceToLongitude,assertion
tileXYToLatitudeLongitude,others
getZoomLevel,accessor
withinDistance,assertion
tileToEnvelope,others
findDissolvedTileCovering,assertion
deserializeType,others
findMinimalTileCovering,others
isPointOrRectangle,assertion
toRadians,others
toDegrees,others
atan2,others
sin,others
cos,others
asin,others
disjoint,assertion
appendIntersectingSubtiles,others
distance,assertion
clip,others
atan,others
exp,others
tileXToLongitude,others
tileYToLatitude,others
axisToCoordinates,assertion
getEnvelope,accessor
handleTrivialCases,others
accelerateGeometry,others
local,others
satisfiesTileEdgeCondition,assertion
intersects,others
findRawTileCovering,others
createFromEsriGeometry,builder
preserveSign,others
newSingleThreadScheduledExecutor,others
toTableMetadata,others
toColumnMetadata,others
getPagesPerSplit,accessor
getRowsPerPage,accessor
getFieldsLength,accessor
getPageProcessingDelay,accessor
checkSchemaExists,assertion
createBucketNodeMap,builder
scheduleAppend,others
toCompletableFuture,others
schedule,others
getColumnType,accessor
generateZeroPage,others
getPagesCount,accessor
createZeroBlock,builder
isLongDecimal,assertion
randomDictionaryId,others
setFirst,accessor
createAllNullsBlock,builder
generateRandomStringWithLength,others
appendToBlockBuilder,builder
createBooleansBlock,builder
createShortDecimalsBlock,builder
createLongDecimalsBlock,builder
writeBigDecimal,others
createIntsBlock,builder
createLongsBlock,builder
createTypedLongsBlock,builder
createBlockOfReals,builder
createDoublesBlock,builder
verifyNullRate,others
createRandomBooleansBlock,builder
createRandomIntsBlock,builder
createRandomSmallintsBlock,builder
createRandomLongDecimalsBlock,builder
createRandomStringBlock,builder
wrapBlock,others
createRleBlockWithRandomValue,builder
retainedBytesForEachPart,others
deepInstanceSize,others
isInterface,assertion
isAbstract,assertion
getSuperclass,accessor
getDeclaredFields,accessor
addBlockEncoding,others
readLengthPrefixedString,others
getEncodingName,accessor
replacementBlockForWrite,others
flattenDictionaryBlock,others
flattenRunLengthEncodedBlock,others
getRawIds,accessor
writeBinary,others
getBinaryValue,accessor
lookup,others
getMethod,accessor
isCompact,assertion
clone,others
optimalNumOfBits,others
optimalNumOfHashFunctions,others
hash64,others
getLongHash,accessor
addLong,others
testHash,others
getBitSize,accessor
fmix64,others
verifyStreamType,others
getOrcDataSourceId,accessor
readNonNullBlock,others
getUnsetBits,accessor
readNullBlock,others
getSetBits,accessor
minNonNullValueSize,others
unpackByteNulls,others
sizeOfBooleanArray,others
allocateNewSegment,others
grow,others
readBoolean,others
getCompressionKind,accessor
createBooleanColumnPositionList,builder
writeRowIndexes,others
toPositionList,assertion
encodeValue,others
isTrue,assertion
isFalse,assertion
isLowerCase,assertion
getByteStreamCheckpoint,accessor
nextBit,others
visitBooleanLiteral,assertion
copiedBuffer,others
flushData,others
getLowBitMask,accessor
position,others
testBoolean,others
getTrueValueCount,accessor
buildBooleanStatistics,builder
addBooleanStatistics,assertion
nextPosition,others
lookupClass,others
getCallSiteBindings,accessor
parameterList,assertion
setValue,accessor
isAvroTableWithSchemaSet,accessor
isCsvTable,assertion
fromMetastoreApiTable,others
getAllViews,accessor
toMetastoreApiDatabase,others
dropDatabase,others
setName,accessor
alterDatabase,others
getTableType,accessor
toMetastoreApiTable,others
alterTable,others
setDbName,accessor
setTableName,accessor
getSd,accessor
getHiveTypeName,accessor
verifyCanDropColumn,others
fromMetastoreApiPartition,others
getPartitionNamesByFilter,accessor
getPartitionNamesWithVersionByFilter,accessor
createRole,builder
dropRole,others
listRoles,assertion
grantRoles,others
revokeRoles,others
listRoleGrants,assertion
grantTablePrivileges,others
revokeTablePrivileges,others
listTablePrivileges,assertion
setPartitionLeases,accessor
forLocalExchangeMemoryManager,others
getNotFullFuture,accessor
isOverutilized,assertion
enqueuePages,others
isBalancerEnabled,assertion
getBalancerInterval,accessor
isBackupAvailable,assertion
balance,others
computeAssignmentChanges,others
fetchClusterState,others
updateAssignments,others
getAssignedBytes,accessor
getActiveNodes,accessor
getDistributionAssignments,accessor
getNodeIdentifier,accessor
count,others
comparingInt,others
comparingDouble,others
getDistributionBucketSize,accessor
getDistributionId,accessor
getBucketNumber,accessor
updateBucketAssignment,others
getDistributions,accessor
getDistributionSizeInBytes,accessor
getBucketNodes,accessor
getAssignedNode,accessor
applyAsInt,others
isBucketCacheable,assertion
getBucket,accessor
computeIfPresent,others
randomTwoChoices,others
flushBufferToOutputStream,others
ensureWritableBytes,others
getFreeBufferLength,accessor
writeToOutputStream,others
ensureBatchSize,others
writeShort,others
fetchNextBatchAsync,others
rewind,others
fetchSplits,others
transformAsync,others
isLastBatch,assertion
testingPagesSerde,others
tryGetFutureValue,accessor
assertPageEquals,assertion
getFuture,accessor
acknowledge,others
getBufferInfo,accessor
sizeOfPages,others
getTotalBufferedPages,accessor
getBufferId,accessor
getPagesSent,accessor
mergeWith,others
getTypeVariableConstraints,accessor
getArgumentType,accessor
specialize,others
getBoundVariables,accessor
getArity,accessor
supplier,others
getBuildInFunctions,accessor
registerBuiltInTypes,assertion
addParametricType,others
window,others
isLegacyArrayAgg,assertion
getArrayAggGroupImplementation,accessor
isLegacyMapSubscript,assertion
isReduceAggForComplexTypesEnabled,assertion
getMultimapAggGroupImplementation,accessor
getHistogramGroupImplementation,accessor
castVarcharToRe2JRegexp,others
getRe2JDfaStatesLimit,accessor
getRe2JDfaRetries,accessor
castCharToRe2JRegexp,others
getRegexLibrary,accessor
isLegacyLogFunction,assertion
list,assertion
tryGetOperatorType,accessor
getKind,accessor
getSpecializedFunctionKey,accessor
createType,builder
bindVariables,others
resolveTypes,others
applyBoundVariables,others
isTypeOnlyCoercion,assertion
countUsedPositions,others
appendValuesToBuffer,others
getInputStreamCheckpoint,accessor
skipFully,others
getCheckpoint,accessor
getOutputDataSize,accessor
estimateOutputDataSize,others
createInputStreamCheckpoint,builder
createInputStreamPositionList,builder
inputStreamCheckpointToString,others
longBytesToLong,others
compareUnsignedBytes,others
toUnsignedInt,others
reverseBytes,others
sizeOfByteArray,others
jump,others
ifZeroGoto,others
ifNotZeroGoto,others
jumpIfEqualZero,others
jumpIfNotEqualZero,others
jumpIfNull,others
jumpIfNotNull,others
invokeVirtual,others
invokeInterface,others
invokeConstructor,others
invokeSpecial,others
retLong,others
retBoolean,others
retInt,others
retFloat,others
retDouble,others
retObject,others
newObject,others
newObjectArray,others
getFieldInstruction,accessor
putField,others
getAccess,accessor
putFieldInstruction,others
getStaticField,accessor
getStaticInstruction,accessor
putStaticField,others
putStaticInstruction,others
loadClass,others
loadString,others
loadNumber,others
loadInt,others
loadBoolean,others
pushNull,others
loadFloat,others
loadDouble,others
loadLong,others
loadNull,others
storeVariable,others
loadVariable,others
visitBlock,assertion
formatOneLine,others
createInvoke,builder
visitBytecodeExpression,assertion
assertBytecodeExpression,assertion
assertBytecodeNode,assertion
dumpBytecodeTree,others
classGenerator,others
constantFloat,others
constantDouble,others
